"","seismic","seismoacoustic","shift","genergy","gpuls","gdenergy","gdpuls","ghazard","nbumps","nbumps2","nbumps3","nbumps4","nbumps5","nbumps6","nbumps7","nbumps89","energy","maxenergy","class"
"25711","a","a","W",980263.420048461,1758.84621563926,29.2426065211184,-7.07354099396616,"a",0.946322950301692,0,0.946322950301692,0,0,0,0,0,1892.64590060338,1892.64590060338,"1"
"2572","b","a","W",1284354.82303081,2203.27699800814,12.9353109064978,5.84280695486814,"a",0,0,0,0,0,0,0,0,0,0,"1"
"2573","a","a","W",957170.209390984,1731.51032591378,0.00763005879707634,-2.40093155670911,"a",0,0,0,0,0,0,0,0,0,0,"1"
"2574","b","a","N",59918.8887336105,421.053037921898,-32.5616903924383,-22.535953477025,"a",0.324754361528903,0.108251453842968,0.216502907685935,0,0,0,0,0,1050.03910227679,649.508723057806,"1"
"2575","b","a","W",215397.95092389,579.23400198482,-15.0335295097902,-8.85543766617775,"a",1.60730271879584,0.535767572931945,1.07153514586389,0,0,0,0,0,5196.94545743987,3214.60543759167,"1"
"25761","b","b","N",88272.0114163286,197.828153561335,-69.6046841361094,-67.9781190338545,"a",0.935937436530367,0,0,0.935937436530367,0,0,0,0,9359.37436530367,9359.37436530367,"1"
"25771","b","a","W",1644973.84699005,2739.34675043076,28.3587855361402,18.1400467101485,"a",0,0,0,0,0,0,0,0,0,0,"1"
"2578","a","b","W",695449.162871214,1446.16807155684,-13.2040181914344,-3.30050905793905,"a",1.94170908816159,1.94170908816159,0,0,0,0,0,0,873.769089672714,582.512726448476,"1"
"2579","b","a","W",1652205.69124863,2748.81942150742,28.5748289115727,18.1317373495549,"a",0,0,0,0,0,0,0,0,0,0,"1"
"25801","a","a","W",40989.2979760049,636.84964147862,-19.223291462753,19.6189731704071,"a",0.0146548780612648,0,0.0146548780612648,0,0,0,0,0,29.3097561225295,29.3097561225295,"1"
"2581","a","a","W",657242.614866635,1187.5014047455,-0.792161736637354,6.64886709116399,"a",0,0,0,0,0,0,0,0,0,0,"1"
"2582","a","a","W",1562346.32511355,2583.55354794534,25.9560738736764,15.9078717255034,"a",0,0,0,0,0,0,0,0,0,0,"1"
"25831","a","a","N",1718629.83626104,2824.6087200921,30.5746696554124,17.5066164191812,"a",0,0,0,0,0,0,0,0,0,0,"1"
"2584","a","a","N",584272.223658066,1232.65145022841,-14.2973871293943,-3.25863592606038,"a",1.62931796303019,1.62931796303019,0,0,0,0,0,0,733.193083363585,488.795388909057,"1"
"2585","a","a","N",68468.465640638,296.084372486919,-19.3953416738659,-0.345519043505192,"a",0.172759521752596,0.172759521752596,0,0,0,0,0,0,77.7417847886682,51.8278565257788,"1"
"2586","a","b","W",299975.959953663,969.809606181458,66.7348353802226,-14.1250584609807,"a",2.63281615381129,2.63281615381129,0,0,0,0,0,0,1153.12646152452,726.563230762258,"1"
"2587","a","a","N",367705.706105055,747.343508634716,9.5355216502212,4.67960034031421,"a",3,1.10156920459121,1.89843079540879,0,0,0,0,0,9273.4093407169,5735.92006806284,"1"
"2588","a","a","N",152900.27240674,699.81141930446,81.4938235529698,-12.4847652511671,"a",3,2.42190501932055,0.578094980679452,0,0,0,0,0,3727.9989188537,2303.04694976658,"1"
"2589","b","a","N",245418.891460211,720.283914761618,50.5007401525509,-5.0919196694158,"a",3,1.85322458995506,1.14677541004494,0,0,0,0,0,6116.45672218874,3781.61606611684,"1"
"2590","a","a","W",593982.563982822,1314.01922333566,69.129932757467,-12.3227382325567,"a",1.90324831893668,1.35487247840501,0.548375840531662,0,0,0,0,0,1683.86308837216,1458.05100863799,"1"
"2591","a","a","W",984022.686625896,1777.68603229197,37.7305618417449,-5.3242054511793,"a",1.05198419606313,0.0519841960631311,1,0,0,0,0,0,2223.53204307146,2207.93678425252,"1"
"2592","a","b","W",73493.9438380627,712.138182819122,121.147185746813,6.77094192127697,"a",2,1.02082346170209,0.979176538297907,0,0,0,0,0,6187.5533068087,5887.5533068087,"1"
"2593","a","b","W",604050.247710999,1339.22547197808,10.294335921295,-2.12965186033398,"a",2,1.82996835093945,0.170031649060547,0,0,0,0,0,1818.17090492696,1518.17090492696,"1"
"2594","a","a","W",371843.057443099,748.89980628062,8.58224084228277,6.03818534035236,"a",2.96181465964764,1,1.96181465964764,0,0,0,0,0,9570.16984280199,6000,"1"
"2595","a","b","W",160630.92252685,713.089000089327,86.7149088960141,6.68929090746678,"a",2.31070909253322,1,1.31070909253322,0,0,0,0,0,7356.41091461293,6000,"1"
"2596","a","a","W",316415.271835057,1119.23473969754,100.22291366756,46.9947383087128,"a",0,0,0,0,0,0,0,0,0,0,"1"
"2597","a","b","W",160615.785644578,928.061296331929,107.551076326519,50.1092074387707,"a",0,0,0,0,0,0,0,0,0,0,"1"
"2598","a","a","W",652645.785302902,1531.80570893455,84.4080226570368,40.2734096292406,"a",0,0,0,0,0,0,0,0,0,0,"1"
"2599","a","b","W",73117.2654512851,639.968603806105,62.5041861650534,18.2893376043066,"a",0.26754493964836,0,0,0.26754493964836,0,0,0,0,2675.4493964836,2675.4493964836,"1"
"2600","a","b","W",356469.697998597,1106.68331662496,56.1040749952663,26.9586255978793,"a",0.89433480007574,0.89433480007574,0,0,0,0,0,0,402.450660034083,268.300440022722,"1"
"2601","a","b","W",377179.278769661,1017.29877943103,-19.3352479778696,-8.8732676752843,"a",1.02534646494314,1.02534646494314,0,0,0,0,0,0,461.405909224413,307.603939482942,"1"
"2602","b","b","W",25890.8928555716,515.695634650532,-29.0789896803908,-17.9306251239032,"a",0.0655104187317193,0,0,0.0655104187317193,0,0,0,0,655.104187317193,655.104187317193,"1"
"2603","b","a","W",256064.69033177,857.361325641396,-18.1971356985159,-9.69497141987085,"a",0,0,0,0,0,0,0,0,0,0,"1"
"2604","b","b","W",572959.021350406,1279.81597660622,-15.669594311621,-6.05353408586234,"b",1.58929318282753,1.58929318282753,0,0,0,0,0,0,715.18193227239,476.78795484826,"1"
"2605","b","b","W",50395.4562605452,579.426743955584,-25.0306268972345,-13.4651734605432,"b",0,0,0,0,0,0,0,0,0,0,"1"
"2606","a","a","N",70080.7267020084,217.468330005417,-37.3523250282742,-48.9840877391398,"a",1,0.312698903260753,0,0.687301096739247,0,0,0,0,6998.09052869678,6998.09052869678,"1"
"2607","a","b","W",311741.914844401,804.376890996471,18.3841742686927,1.81188412383199,"a",1.4188115876168,1.4188115876168,0,0,0,0,0,0,609.405793808401,483.76231752336,"1"
"2608","a","a","W",60522.9749289528,238.112860730384,-22.1686056563631,-38.3288460746408,"a",1,0.445889424066991,0,0.554110575933009,0,0,0,0,5719.46152895689,5719.46152895689,"1"
"2609","a","a","N",38758.2504665293,285.124180291081,12.4074616334401,-14.0649392046034,"a",1,0.749188259942457,0,0.250811740057543,0,0,0,0,2807.79270455241,2807.79270455241,"1"
"2610","a","b","N",38716.3274373673,285.214733099332,12.4740617633797,-14.0182022713125,"a",1,0.749772471608594,0,0.250227528391406,0,0,0,0,2802.1842725575,2802.1842725575,"1"
"2611","a","b","W",244399.354932769,774.099042924587,7.53735629888251,-4,"a",0.630842913407832,0.630842913407832,0,0,0,0,0,0,283.879311033525,189.25287402235,"1"
"2612","a","b","W",83834.5935613662,206.832138475031,-61.0109420325607,-64.6751771364361,"a",0.86678824480623,0,0,0.86678824480623,0,0,0,0,8667.8824480623,8667.8824480623,"1"
"2613","b","a","W",94728.8764171442,545.610420061275,18.07064069435,-4.13383008679375,"a",0.0669150433968753,0,0.0669150433968753,0,0,0,0,0,133.830086793751,133.830086793751,"1"
"2614","a","a","W",54891.3343196549,332.904003883712,-21.058590318542,-33.6011258033104,"a",0.422873225761577,0,0,0.422873225761577,0,0,0,0,4228.73225761577,4228.73225761577,"1"
"2615","a","a","N",31494.7601448558,434.81546194572,11.2372942785732,-8.48210444999859,"a",0.0640300635714084,0,0,0.0640300635714084,0,0,0,0,640.300635714084,640.300635714084,"1"
"2616","a","a","W",1569955.47635468,2649.9902055047,40.3652623093221,22.583705374971,"a",0,0,0,0,0,0,0,0,0,0,"1"
"2617","a","a","W",942482.404756015,1733.10628479114,39.7329860441387,-0.0151235163211823,"a",0.906486304942518,0,0.906486304942518,0,0,0,0,0,1812.97260988504,1812.97260988504,"1"
"2618","a","b","W",578866.760538598,1318.33940538135,11.179798879195,8.70464008906856,"a",1.59017290035263,1.59017290035263,0,0,0,0,0,0,715.577805158682,477.051870105788,"1"
"2619","a","b","W",62160.1265332382,553.678105572937,49.9312437917106,17.1624953961,"a",0.30937503487803,0,0,0.30937503487803,0,0,0,0,3093.7503487803,3093.7503487803,"1"
"2620","a","a","W",811817.585192402,1691.23234163015,72.5738789972384,40.2322624642402,"a",0,0,0,0,0,0,0,0,0,0,"1"
"2621","a","b","W",117259.428589009,736.327419359237,62.8774840272963,35.2777564376593,"b",2,2,0,0,0,0,0,0,900,600,"1"
"2622","b","a","N",258983.819661587,712.934622086585,29.1305407583714,18.5652703791857,"a",2.6304332241416,1.3695667758584,1.2608664482832,0,0,0,0,0,6447.81237244606,4004.33941036463,"1"
"2623","b","a","W",57364.5646183006,651.657598570921,69.5852747298777,38.7926373649389,"a",2.03551066573709,1.96448933426291,0.071021331474185,0,0,0,0,0,1212.49385848641,791.757594980299,"1"
"2624","a","b","W",463803.321665814,1161.87407488842,18.9267358863726,12.5267809294164,"a",2,2,0,0,0,0,0,0,900,600,"1"
"2625","a","a","W",335787.360533648,736.277096886886,13.7199748707935,10.8599874353968,"a",2.85705919307657,1.14294080692343,1.71411838615313,0,0,0,0,0,8442.12089907378,5228.11964261346,"1"
"2626","a","a","W",542334.208928365,1221.85761437379,7.28421747498214,3.8766956999898,"a",0,0,0,0,0,0,0,0,0,0,"1"
"2627","a","b","W",89512.0979970577,186.883188930573,-69.4737373939715,-70.3729870337993,"a",0.949624819913879,0,0,0.949624819913879,0,0,0,0,9496.24819913879,9496.24819913879,"1"
"2628","a","a","N",41577.3011001199,529.663244407624,-2.82536250725389,-1.80041429400444,"a",0.0748446397483349,0.024948213249445,0.0498964264988899,0,0,0,0,0,241.997668519616,149.68927949667,"1"
"2629","a","a","W",556591.197351578,1241.38435668522,7.57197999325581,4.04113142471761,"a",0,0,0,0,0,0,0,0,0,0,"1"
"2630","a","a","W",1566168.54715648,2624.12776419171,27.9492512617726,15.6852864352986,"a",0,0,0,0,0,0,0,0,0,0,"1"
"2631","a","a","N",85656.2665510457,442.527672627475,45.4202996944077,-13.1644734903239,"a",1.46439333213493,0.464393332134932,0.464393332134932,0.535606667865068,0,0,0,0,5913.3386772126,5820.46001078561,"1"
"2632","a","a","W",77748.8241298124,757.648348277435,181.847756894305,56.921788835898,"a",1.99940296821296,0.999402968212962,0.999402968212962,0.000597031787037849,0,0,0,0,1205.25387972593,1005.37328608334,"1"
"2633","a","b","N",91459.6831572521,211.254845763091,-54.7063061636873,-64.6020631664433,"a",1.07173997582868,0.0717399758286774,0.0717399758286774,0.928260024171323,0,0,0,0,9368.68821270764,9354.3402175419,"1"
"2634","a","a","W",481642.535715327,1269.95612447103,146.131985674612,47.6743162753992,"a",1.52175980899483,0.760879904497415,0.760879904497415,0,0,0,0,0,913.055885396898,760.879904497415,"1"
"2635","a","a","W",198513.794041574,911.083672588691,171.274847786874,54.2114604245871,"a",1.85699797049165,0.928498985245824,0.928498985245824,0,0,0,0,0,1114.19878229499,928.498985245824,"1"
"2636","a","a","W",836301.641964912,1614.54070119932,40.2279194556177,5.44420580472797,"a",1,0.200775540433824,0.799224459566176,0,0,0,0,0,1658.6815812625,1658.6815812625,"1"
"2637","a","a","W",297243.698921984,745.332972182427,20.7434912791941,17.5916478086729,"a",2.48481565294787,1,1.48481565294787,0,0,0,0,0,7278.633568855,4531.72461090144,"1"
"2638","a","a","W",603663.008023016,1346.91520471312,0.712874950841069,5.19766002800316,"a",1.83276981767267,1.83276981767267,0,0,0,0,0,0,799.661890603602,549.830945301801,"1"
"2639","a","a","W",102462.302093506,799.540013220161,67.7972440142184,49.927271688357,"a",0.967493081465364,0.967493081465364,0,0,0,0,0,0,290.247924439609,290.247924439609,"1"
"2640","a","b","N",86079.7099217772,247.437634706497,-53.1104569137096,-56.4915993958712,"a",1,0.140067204833031,0,0.859932795166969,0,0,0,0,8641.3481131196,8641.3481131196,"1"
"2641","a","a","W",144803.497713078,1056.13661490194,44.0302984896116,58.1149169015698,"a",2.24471134925261,1,1.24471134925261,0,0,0,0,0,5017.21036536619,3734.13404775783,"1"
"2642","a","b","N",81307.1330307727,606.164366613608,-15.361696085427,-7.93763628252782,"b",1.44337156857364,0.443371568573639,0.443371568573639,0.556628431426361,0,0,0,0,7118.08480427135,6896.39901998453,"1"
"2643","a","c","N",189723.605581345,998.888275536709,36.5199965431821,48.3373539901804,"b",2.3864151595626,1,1.3864151595626,0,0,0,0,0,5895.77398928814,4159.24547868781,"1"
"2644","a","a","N",144008.962051263,1057.14920924697,44.1631388368551,58.2878599951509,"a",2.24220492760651,1,1.24220492760651,0,0,0,0,0,5001.67055116035,3726.61478281952,"1"
"2645","a","a","W",224692.491576243,1316.57315728068,54.6838710252196,69.7192259375006,"b",1.81470968201756,0.907354841008782,0.907354841008782,0,0,0,0,0,3175.74194353074,2722.06452302635,"1"
"2646","a","c","W",748958.496600389,1830.36417348636,86.8018372571096,51.4900116571225,"b",1.21781860571355,0,0.608909302856773,0.608909302856773,0,0,0,0,16440.5511771329,12178.1860571355,"1"
"2647","a","c","N",111586.470683112,1121.69332994823,115.302322987001,69.1970816960093,"b",2.05675997468643,0.0567599746864289,1.05675997468643,0.943240025313571,0,0,0,0,26018.0524379248,19205.36035439,"1"
"2648","a","a","W",705319.874958396,1594.04569710721,64.2019234595355,21.6960893629584,"b",1.3505834096577,0,1,0.350583409657702,0,0,0,0,10764.5852414425,8310.50137383863,"1"
"2649","a","b","N",92778.7266402878,263.834012887441,-54.0331974225119,-59.7019488262013,"b",1.09726565424353,0,0.0972656542435288,1,0,0,0,0,11653.51612214,10972.6565424353,"1"
"2650","a","c","W",92693.2921078941,232.51872375817,-60.2962552483659,-64.4233308795374,"a",1.06514740898274,0,0.0651474089827389,1,0,0,0,0,11107.5059527066,10651.4740898274,"1"
"2651","a","b","W",686206.25498577,1442.48965393472,-7.37351049669087,5.9933171775192,"a",1.95801127236336,1.95801127236336,0,0,0,0,0,0,870.607890654355,583.204508945346,"1"
"2652","a","b","W",624842.151156918,1523.95550821326,90.0820881675463,158.963270159438,"a",0.652607732219622,0.652607732219622,0,0,0,0,0,0,130.521546443924,130.521546443924,"1"
"2653","a","b","N",339828.501437064,755.956333898939,18.1436845408753,33.5620519258082,"a",2.75822761468589,1,1.75822761468589,0,0,0,0,0,8551.58116975799,5298.86008258909,"1"
"2654","a","b","N",61965.8242619084,420.822350639384,5.41659072879702,50.4964430127293,"a",1,0.404209230560809,0,0.595790769439191,0,0,0,0,6038.74954050407,6038.74954050407,"1"
"2655","b","b","N",685749.659857159,1442.04587544268,-7.28593123611063,6.14886840153486,"a",1.95735769579187,1.95735769579187,0,0,0,0,0,0,870.150387054309,582.943078316748,"1"
"2656","a","a","W",719756.656738594,1754.6984840259,77.992826204747,25.9720898754895,"a",1.22647536545992,0.613237682729959,0.613237682729959,0,0,0,0,0,1471.7704385519,1226.47536545992,"1"
"2657","a","a","W",222587.641505748,1167.55310329795,94.6157591491938,24.8078795745969,"a",1.83264539390802,0.832645393908024,1,0,0,0,0,0,2333.05815756321,2000,"1"
"2658","b","a","W",623357.16837245,1497.91861645319,64.2089830627665,9.60449153138325,"a",1.42174301436171,0.421743014361709,1,0,0,0,0,0,2168.69720574468,2000,"1"
"2659","b","b","N",86239.5820689015,332.639357432723,-38.908467201516,-54.1132725342177,"a",1.18939740443602,0.189397404436022,0.189397404436022,0.810602595563978,0,0,0,0,8560.57972628623,8484.82076451182,"1"
"2660","a","a","W",569685.877806498,1373.64240677748,13.6733132116497,3.77971635339782,"a",2,1.77772238990292,0.22227761009708,0,0,0,0,0,1233.41641514562,911.188654135913,"1"
"2661","b","a","W",617936.695298173,1624.54064236791,54.8249654590618,24.2877071676776,"a",1.8908149166964,0.4454074583482,1.4454074583482,0,0,0,0,0,2979.89640836604,2000,"1"
"2662","b","b","W",433393.247207843,1420.20232663467,30.4754862135742,26.2040220010094,"a",2.45763669698499,1.54236330301501,0.915273393969983,0,0,0,0,0,2410.20110005047,1240.69137577899,"1"
"2663","a","a","W",680077.144608439,1896.17671586317,64.5803536106832,46.6707111774012,"a",1.95482121664099,0.651607072213665,1.30321414442733,0,0,0,0,0,2736.74970329739,1303.21414442733,"1"
"2664","a","a","W",114544.289961592,1326.83127905964,77.7517894362099,58.9500026721507,"a",3,1,2,0,0,0,0,0,4499.5533089852,2217.85695198923,"1"
"2665","b","a","W",562347.846324143,1443.41929985886,10.6051037244033,12.3993352190591,"a",2.24847477604635,1.75152522395365,0.496949552092701,0,0,0,0,0,1719.96676095296,947.864686464891,"1"
"2666","b","b","N",58923.7772949319,413.617658405565,57.8240008561406,-19.0384375101421,"a",0.225893486058339,0,0,0.225893486058339,0,0,0,0,2258.93486058339,2258.93486058339,"1"
"2667","a","b","W",712396.472923816,1466.34900258528,-12.4858430849854,-3.99528296408243,"a",1.99056592816487,1.99056592816487,0,0,0,0,0,0,895.754667674191,597.169778449461,"1"
"2668","b","b","W",471320.059669833,1064.16605518945,69.0122326354031,-4.28513177926652,"a",0.428377259755507,0,0.428377259755507,0,0,0,0,0,856.754519511014,856.754519511014,"1"
"2669","a","b","W",178977.31425636,588.076737764291,60.3493989687413,0.487558796536177,"a",1.16251959884539,0.387506532948464,0.775013065896928,0,0,0,0,0,3758.8133696001,2325.03919769078,"1"
"2670","a","b","W",383213.313153721,979.306903708726,41.3555248435587,-3.50132546015084,"a",1.00265092030168,1.00265092030168,0,0,0,0,0,0,451.192914135754,300.795276090503,"1"
"2671","a","b","W",36087.356282915,368.141119160689,31.7912000340875,-26.8932800174225,"a",0.00927999848499894,0.00927999848499894,0,0,0,0,0,0,4.17599931824952,2.78399954549968,"1"
"2672","a","b","W",693528.688677819,1335.00703458954,32.6594348945655,-13.1518672141246,"a",0.659434894565493,0,0.659434894565493,0,0,0,0,0,1318.86978913099,1318.86978913099,"1"
"2673","a","b","W",205030.522675645,616.240142969415,32.1718047102913,-23.3921010838822,"a",0.171804710291326,0,0.171804710291326,0,0,0,0,0,343.609420582652,343.609420582652,"1"
"2674","a","a","W",106114.250694881,470.051351120695,32,-25.1004294950981,"a",0,0,0,0,0,0,0,0,0,0,"1"
"2675","a","b","W",68017.8397961706,248.755353683606,-29.8334425939247,-54.6778266848996,"a",0.58888992946595,0,0,0.58888992946595,0,0,0,0,5888.8992946595,5888.8992946595,"1"
"2676","a","b","W",871090.536663383,1600.16391262133,36.7854273868725,-7.97500559315085,"a",0.835416200570762,0,0.835416200570762,0,0,0,0,0,1670.83240114152,1670.83240114152,"1"
"2677","b","b","W",805139.467724562,1504.69514933974,38.3113353475928,-8.77113148570061,"a",0.769072376191616,0,0.769072376191616,0,0,0,0,0,1538.14475238323,1538.14475238323,"1"
"2678","a","b","W",93729.6907453053,482.434745110106,50.5703658782877,-16.8983351057395,"a",0.157380699180067,0.157380699180067,0,0,0,0,0,0,70.82131463103,47.21420975402,"1"
"2679","a","a","W",1724583.59989047,2837.74937628955,32.5877708792686,17.118343681097,"a",0,0,0,0,0,0,0,0,0,0,"1"
"2680","a","b","W",333731.233873442,863.993531005457,26.0339667852968,-11.9199352897704,"a",0.868580672889948,0.868580672889948,0,0,0,0,0,0,390.861302800477,260.574201866984,"1"
"2681","a","a","W",81527.1735904994,191.452546839369,-67.2009978361893,-67.6062283834908,"a",0.851307636825368,0,0,0.851307636825368,0,0,0,0,8513.07636825368,8513.07636825368,"1"
